observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,0;9;10;11;12;13,6,134.11743201451497,False,top_marker_13;top_marker_9;top_pair_0_12;top_pair_0_13;top_pair_12_13;top_pair_9_12
moving_frame_000001,1,0;9;10;12;13,5,130.95261102476775,False,top_marker_13;top_pair_0_10;top_pair_0_12;top_pair_0_13;top_pair_0_9;top_pair_10_12;top_pair_10_13;top_pair_12_13;top_pair_9_10;top_pair_9_12
moving_frame_000002,2,0;9;10;12;13,5,91.90270510874802,False,top_marker_13;top_pair_0_12;top_pair_0_13;top_pair_12_13;top_pair_9_12
moving_frame_000003,3,0;9;10;13,4,96.80225281453073,False,top_marker_13
moving_frame_000004,4,0;9;10;11;13,5,151.05954555065927,False,top_marker_10;top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_10;top_pair_9_13
moving_frame_000005,5,9;11;13,3,123.35613537011255,False,top_marker_13;top_marker_9;top_pair_11_13;top_pair_9_13
moving_frame_000006,6,0;9;10;11;13,5,163.78003294774,False,top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_13
moving_frame_000007,7,0;9;10;11;13,5,197.166317443973,False,top_marker_11;top_marker_13;top_pair_0_13;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_10;top_pair_9_13
moving_frame_000008,8,0;9;10;11,4,119.17211209028541,False,top_marker_11;top_marker_9;top_pair_0_11;top_pair_9_11
moving_frame_000009,9,0;9;10;11,4,125.83130867359905,False,top_marker_11;top_marker_9;top_pair_0_11;top_pair_0_9;top_pair_9_11
moving_frame_000010,10,0;9;10;11,4,125.11894485733924,False,top_marker_11;top_marker_9;top_pair_0_10;top_pair_0_11;top_pair_0_9;top_pair_9_11
moving_frame_000011,11,0;9;10;11;12,5,164.8030554973194,False,top_marker_9;top_pair_0_11;top_pair_0_12;top_pair_0_9;top_pair_10_11;top_pair_10_12;top_pair_11_12;top_pair_9_10;top_pair_9_11;top_pair_9_12
moving_frame_000012,12,10;12,2,89.15548471649308,False,top_marker_12;top_pair_10_12
moving_frame_000013,13,10;12,2,99.84579936826682,False,top_marker_12
moving_frame_000014,14,10;12,2,81.40397623431528,False,top_marker_12
moving_frame_000015,15,10;12,2,94.80525717820416,False,top_marker_10;top_marker_12;top_pair_10_12
moving_frame_000016,16,10,1,31.33381253032835,False,top_marker_10
moving_frame_000017,17,0;10,2,40.309746437488364,False,top_marker_10
moving_frame_000018,18,0;10,2,50.10234875122452,False,top_marker_10
moving_frame_000019,19,0;10,2,44.322580383070566,False,top_marker_10;top_pair_0_10
moving_frame_000020,20,0;10,2,57.603751381383844,False,top_marker_10;top_pair_0_10
moving_frame_000021,21,0;10,2,37.87123040115105,False,top_marker_10
moving_frame_000028,28,0;4;14,3,33.695163070068396,True,reference_marker_14;top_pair_0_14;top_pair_4_14
moving_frame_000029,29,0;4;14,3,30.01594117895116,True,reference_marker_14;top_pair_0_14;top_pair_4_14
moving_frame_000030,30,0;4;14,3,32.57537797731857,True,reference_marker_14;top_pair_4_14
moving_frame_000033,33,0;4,2,37.61248318869019,False,top_pair_0_4
moving_frame_000034,34,0;4,2,43.86799218779233,False,top_pair_0_4
moving_frame_000037,37,4,1,44.1511167850944,False,top_marker_4
moving_frame_000039,39,0;4,2,48.945602740155465,False,top_marker_4
moving_frame_000040,40,0;3;4,3,70.93215736378751,False,top_marker_4;top_pair_0_3;top_pair_0_4;top_pair_3_4
moving_frame_000041,41,0;3;4,3,90.09377014925626,False,top_marker_4;top_pair_3_4
moving_frame_000042,42,0;3;4,3,91.56743976628171,False,top_marker_4;top_pair_0_3;top_pair_0_4;top_pair_3_4
moving_frame_000044,44,0;3;14,3,57.235767762553735,True,reference_marker_14;top_pair_0_14;top_pair_0_3
moving_frame_000045,45,0;3;14,3,66.61478268103811,True,reference_marker_14;top_marker_14;top_pair_0_14;top_pair_0_3;top_pair_3_14
moving_frame_000046,46,3;14,2,53.16969979962269,True,reference_marker_14;top_marker_14;top_marker_3;top_pair_3_14
moving_frame_000047,47,3;14,2,43.9625934990258,True,reference_marker_14
moving_frame_000048,48,3;14,2,47.266577215420085,True,reference_marker_14;top_marker_3
moving_frame_000049,49,3;14,2,49.80528042929863,True,reference_marker_14;top_marker_14
moving_frame_000050,50,14,1,29.35440935546069,True,reference_marker_14;top_marker_14
moving_frame_000051,51,3;14,2,47.644578690350286,True,reference_marker_14;top_marker_14
moving_frame_000052,52,3;14,2,52.17682524002714,True,reference_marker_14;top_marker_3
moving_frame_000053,53,3;14,2,53.20738431120908,True,reference_marker_14;top_marker_14;top_marker_3;top_pair_3_14
moving_frame_000071,71,0,1,39.154372618953936,False,top_marker_0
moving_frame_000072,72,0,1,40.636927881779265,False,top_marker_0
moving_frame_000073,73,0,1,39.433533868818394,False,top_marker_0
moving_frame_000074,74,0,1,43.59012794221678,False,top_marker_0
moving_frame_000076,76,0,1,32.1337195923529,False,top_marker_0
moving_frame_000077,77,0,1,39.74646398562878,False,top_marker_0
moving_frame_000078,78,0,1,39.627445655827145,False,top_marker_0
moving_frame_000079,79,0,1,61.667596117384264,False,top_marker_0
moving_frame_000086,86,1,1,65.17827795874992,False,top_marker_1
moving_frame_000091,91,1,1,75.71552162184291,False,top_marker_1
moving_frame_000092,92,1,1,86.86726267434751,False,top_marker_1
moving_frame_000093,93,1,1,75.23247036948405,False,top_marker_1
moving_frame_000095,95,1,1,95.0754735442817,False,top_marker_1
moving_frame_000097,97,1;2,2,106.77864038287908,False,top_marker_2;top_pair_1_2
moving_frame_000098,98,1;2,2,97.61940546938986,False,top_marker_2;top_pair_1_2
moving_frame_000099,99,1;2,2,91.43006851599893,False,top_marker_2
moving_frame_000100,100,1;2;5,3,85.8541046343918,False,top_pair_1_5
moving_frame_000101,101,1;2;5,3,175.1797968801562,False,top_marker_1;top_marker_2;top_pair_1_2;top_pair_1_5;top_pair_2_5
moving_frame_000102,102,1;2;5;8,4,112.90283722748684,False,top_pair_1_5;top_pair_1_8;top_pair_2_8
moving_frame_000103,103,1;2;5;8;14,5,160.3498759551009,True,reference_marker_14;top_marker_1;top_pair_1_14;top_pair_1_8;top_pair_2_14;top_pair_2_8;top_pair_8_14
moving_frame_000104,104,1;2;5;6;14,5,166.079254452859,True,reference_marker_14;top_marker_1;top_marker_2;top_pair_1_14;top_pair_1_2;top_pair_1_6;top_pair_2_6;top_pair_6_14
moving_frame_000105,105,1;2;5;6;7;14,6,134.2641773945189,True,reference_marker_14;top_pair_1_14;top_pair_1_5;top_pair_1_6;top_pair_1_7;top_pair_2_6;top_pair_2_7;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000106,106,1;2;3;5;6;7;14,7,136.31236302866455,True,reference_marker_14;top_pair_1_14;top_pair_1_3;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_3;top_pair_2_6;top_pair_2_7;top_pair_3_5;top_pair_3_6;top_pair_3_7;top_pair_6_14;top_pair_7_14
moving_frame_000107,107,2;5;7;14,4,73.46507482596495,True,reference_marker_14;top_pair_2_7;top_pair_5_14;top_pair_7_14
moving_frame_000108,108,2;3;5;14,4,94.80750812355888,True,reference_marker_14;top_marker_2;top_pair_2_14;top_pair_2_3;top_pair_2_5;top_pair_3_5;top_pair_5_14
moving_frame_000109,109,2;5;14,3,86.57687482116233,True,reference_marker_14;top_marker_2;top_pair_2_5
moving_frame_000110,110,2;3;5;14,4,119.53655219238026,True,reference_marker_14;top_marker_2;top_pair_2_14;top_pair_2_3;top_pair_3_5;top_pair_5_14
moving_frame_000111,111,2;5;14,3,49.0839238128707,True,reference_marker_14;top_pair_2_5
moving_frame_000112,112,5;14,2,37.977564878091655,True,reference_marker_14;top_pair_5_14
moving_frame_000113,113,14,1,21.95390617724973,True,reference_marker_14
moving_frame_000114,114,3;14,2,46.63291765835055,True,reference_marker_14
moving_frame_000115,115,3;14,2,47.92121758207963,True,reference_marker_14
moving_frame_000116,116,3;14,2,61.38649855370326,True,reference_marker_14;top_marker_14;top_marker_3;top_pair_3_14
moving_frame_000117,117,3;14,2,50.044310680601136,True,reference_marker_14;top_marker_14
moving_frame_000118,118,3;14,2,35.00183771252659,True,reference_marker_14
moving_frame_000119,119,3,1,26.621149575103406,False,top_marker_3
moving_frame_000121,121,3;6,2,34.76674855379091,False,top_pair_3_6
moving_frame_000122,122,3;6;7,3,84.48953255484354,False,top_marker_3;top_marker_6;top_pair_3_6;top_pair_3_7
moving_frame_000123,123,3;6;7,3,86.67973552116192,False,top_marker_3;top_marker_6;top_marker_7;top_pair_3_6;top_pair_3_7
moving_frame_000125,125,4;6;7,3,88.50921629075394,False,top_marker_7;top_pair_4_7;top_pair_6_7
moving_frame_000128,128,4;6;7,3,69.24967761778655,False,top_marker_7;top_pair_4_7
moving_frame_000130,130,4;7,2,67.0935086602482,False,top_marker_4
moving_frame_000131,131,4;6;7,3,94.93361437228926,False,top_marker_6;top_pair_4_6
moving_frame_000132,132,4;6;7,3,95.48026442389806,False,top_marker_7;top_pair_4_7
moving_frame_000133,133,4;6;7,3,91.11269057172365,False,top_pair_4_6
moving_frame_000134,134,4;6;7,3,111.28493650655848,False,top_marker_4;top_marker_7;top_pair_4_6;top_pair_4_7;top_pair_6_7
moving_frame_000135,135,4;6;7;8,4,133.81103518812427,False,top_marker_4;top_pair_4_6;top_pair_4_8
moving_frame_000137,137,6;7;8,3,80.64984916932434,False,top_marker_6;top_marker_7;top_pair_7_8
moving_frame_000138,138,5;6;7;8,4,119.62215790390607,False,top_marker_5;top_marker_7;top_pair_5_6;top_pair_5_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000139,139,5;6;7;8,4,127.10206687955572,False,top_marker_5;top_marker_6;top_marker_7;top_pair_5_6;top_pair_5_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000140,140,5;6;7;8,4,108.1540478089648,False,top_marker_6;top_pair_5_7;top_pair_6_8;top_pair_7_8
moving_frame_000141,141,5;6;8,3,107.0617987970681,False,top_marker_5;top_marker_6;top_pair_5_6;top_pair_6_8
moving_frame_000142,142,5;6;8,3,107.65056721770335,False,top_marker_5;top_marker_6;top_pair_5_6
moving_frame_000144,144,5;8,2,59.782153267373715,False,top_pair_5_8
moving_frame_000145,145,5;8,2,61.61526664918617,False,top_marker_5;top_marker_8;top_pair_5_8
moving_frame_000146,146,5;8,2,63.86965384741822,False,top_marker_5
moving_frame_000147,147,5;8,2,74.35762852745577,False,top_marker_5;top_pair_5_8
moving_frame_000148,148,5;8,2,89.11294914033246,False,top_marker_5;top_marker_8;top_pair_5_8
moving_frame_000150,150,8,1,43.522386041289366,False,top_marker_8
moving_frame_000151,151,8,1,48.52921189500852,False,top_marker_8
moving_frame_000152,152,8,1,50.18241947842284,False,top_marker_8
moving_frame_000153,153,8,1,69.51348112764342,False,top_marker_8
moving_frame_000154,154,8,1,78.26989028939774,False,top_marker_8
moving_frame_000155,155,8,1,84.06864489000158,False,top_marker_8
moving_frame_000157,157,12;13,2,55.65501097973702,False,top_pair_12_13
moving_frame_000161,161,11;12,2,61.03354144252351,False,top_pair_11_12
moving_frame_000162,162,11;12,2,90.86100872150999,False,top_marker_11;top_pair_11_12
moving_frame_000163,163,11;12,2,129.09108192690684,False,top_marker_11;top_marker_12;top_pair_11_12
moving_frame_000164,164,12,1,58.06005791085744,False,top_marker_12
moving_frame_000165,165,12,1,59.37784240370789,False,top_marker_12
moving_frame_000166,166,12,1,62.21178982104041,False,top_marker_12
