observer_type,observer_id,camera_name,frame_id,image_path,marker_id,marker_length_m,fx,fy,cx,cy,pnp_success,rvec_x,rvec_y,rvec_z,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,center_u,center_v,area_px2,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v
moving,moving_frame_000050,moving_calib_camera,50,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0050.png,14,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,1.9321864382735436,1.4316245099686533,-0.6096897258043655,0.03886603535507218,0.2487191755557275,2.3689616496191324,2.3822995391762856,655.25,458.25,3377.0,676.0,427.0,698.0,475.0,633.0,490.0,614.0,441.0
moving,moving_frame_000046,moving_calib_camera,46,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0046.png,14,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,1.921350199819241,1.1802907819907387,-0.6230901526783882,-0.29360560638243527,0.4755973365917965,2.4115846760609605,2.475507569870158,526.75,544.0,3161.5,545.0,512.0,570.0,554.0,507.0,577.0,485.0,533.0
moving,moving_frame_000120,moving_calib_camera,120,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0120.png,14,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,1.9836100895627655,-0.9182214134809839,0.48099757231380524,0.844924707481024,0.631706674783565,2.456294077099033,2.673262365999603,960.0,599.75,3169.5,915.0,602.0,944.0,566.0,1004.0,596.0,977.0,635.0
moving,moving_frame_000044,moving_calib_camera,44,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0044.png,14,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,1.8567478186123518,1.0777478201360648,-0.6043710450892521,-0.4471016576851477,0.7380950241636531,2.4114947130038313,2.5612479200275367,467.5,645.25,3285.0,486.0,612.0,511.0,654.0,448.0,680.0,425.0,635.0
moving,moving_frame_000120,moving_calib_camera,120,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0120.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.3919706457361407,0.30966326763471225,-1.0986984381841725,-0.4509305852926695,0.0006602677491313702,1.333707318665377,1.4078757191483484,323.25,359.75,11505.0,258.0,331.0,367.0,287.0,383.0,386.0,285.0,435.0
moving,moving_frame_000122,moving_calib_camera,122,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0122.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.492430376268324,0.25738709694010814,-1.130048532197256,-0.6141877730585118,0.21993825050023155,1.1470780991476004,1.319616467065999,138.25,538.0,18146.0,48.0,510.0,196.0,452.0,222.0,562.0,87.0,628.0
moving,moving_frame_000076,moving_calib_camera,76,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0076.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.0878793895573886,-0.45359724388625794,1.7609106800280094,0.5211571323872831,0.18925466127584414,1.1087211646046264,1.2396308742101456,1080.25,519.5,12353.0,1053.0,421.0,1141.0,504.0,1102.0,623.0,1025.0,530.0
moving,moving_frame_000114,moving_calib_camera,114,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0114.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.140237266462539,0.4024775786182085,-1.744749127515943,-0.8225039380870897,0.019773523621860193,1.5622467459657279,1.765649629933895,148.75,371.75,7154.5,102.0,347.0,172.0,306.0,193.0,393.0,128.0,441.0
moving,moving_frame_000118,moving_calib_camera,118,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0118.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.3180664832912012,0.362244972506231,-1.21998895543,-0.43892637061811257,-0.10297822239020407,1.453170391391867,1.5215009232756407,357.25,293.5,8907.5,304.0,266.0,392.0,225.0,407.0,319.0,326.0,364.0
moving,moving_frame_000074,moving_calib_camera,74,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0074.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.2002909061455913,-0.40256355244906844,1.584536007755098,0.4747189352991383,0.03810757000848753,1.3855406386887599,1.4651051552300114,960.5,385.5,7857.0,934.0,311.0,1006.0,361.0,984.0,464.0,918.0,406.0
moving,moving_frame_000116,moving_calib_camera,116,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0116.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.241726817425353,0.3857889554034398,-1.4862451486327897,-0.6033418788517559,-0.04998495366745006,1.512428026298061,1.6290974351159455,267.25,329.0,7830.5,218.0,303.0,296.0,262.0,313.0,352.0,242.0,399.0
moving,moving_frame_000070,moving_calib_camera,70,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0070.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.289923107405386,-0.3537080598778559,1.4090984610874053,0.3588482242826333,-0.2153870517728707,1.8556315394825924,1.9022439487260157,820.75,251.75,4308.0,798.0,199.0,851.0,225.0,842.0,307.0,792.0,276.0
moving,moving_frame_000072,moving_calib_camera,72,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0072.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.3126728437118635,-0.3524176547179384,1.3897532682949467,0.3394950136540355,-0.11389113409681904,1.6699432889185117,1.7079047522990822,830.25,296.25,5474.5,804.0,237.0,866.0,269.0,854.0,358.0,797.0,321.0
moving,moving_frame_000066,moving_calib_camera,66,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0066.png,19,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.0051164101600847,-0.47816841036320284,1.8762118535712753,0.9846352900421625,-0.2751795563622359,1.9711792637205032,2.2205355507980133,1105.25,230.0,3624.0,1094.0,179.0,1136.0,205.0,1115.0,283.0,1076.0,253.0
moving,moving_frame_000114,moving_calib_camera,114,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0114.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-3.0699869932239405,-0.11905267021009787,0.29295482366191655,0.7884991485004297,0.4369020363673726,1.610852078899495,1.8459303119735275,1095.5,612.0,10210.0,1048.0,558.0,1153.0,570.0,1143.0,667.0,1038.0,653.0
moving,moving_frame_000074,moving_calib_camera,74,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0074.png,0,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-3.0152221407429627,0.208102680790846,-0.3699229785992278,-0.4974932079073989,-0.16409451443009862,2.434158867391487,2.489890739225449,449.75,297.25,4305.5,412.0,269.0,478.0,261.0,487.0,325.0,422.0,334.0
moving,moving_frame_000066,moving_calib_camera,66,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0066.png,16,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-2.6410262352047917,0.01859563653760862,-0.08084357401036789,-0.5849530330269321,0.12851927650541764,1.6836181256567293,1.786968731769183,316.75,430.0,7591.0,260.0,392.0,358.0,389.0,371.0,468.0,278.0,471.0
moving,moving_frame_000106,moving_calib_camera,106,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0106.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,2.9455382173468503,-0.3137891836069167,0.8230293540720693,-0.4581401631613902,0.48108015869020293,2.023495596248665,2.129757018118423,428.75,581.25,6087.0,383.0,554.0,458.0,532.0,474.0,607.0,400.0,632.0
moving,moving_frame_000110,moving_calib_camera,110,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0110.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,3.044318726889778,-0.10307648167729701,0.3082744065682627,0.15521021673708865,0.4321154485908166,2.112666780743355,2.161984019077594,708.0,550.25,5481.0,669.0,516.0,741.0,509.0,747.0,584.0,675.0,592.0
moving,moving_frame_000104,moving_calib_camera,104,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0104.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,2.84657852076708,-0.4206580434345714,1.0801928705373205,-0.6665055452889985,0.5062123116486007,1.8686279427279402,2.0474987020042916,307.25,612.25,7325.5,254.0,588.0,336.0,556.0,359.0,634.0,280.0,671.0
moving,moving_frame_000108,moving_calib_camera,108,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0108.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,3.0351063036872272,-0.21484618733386543,0.5509706342674621,-0.20324895789493125,0.46864234412841527,2.152525033818591,2.212306445050341,551.75,562.5,5304.0,511.0,533.0,582.0,519.0,592.0,591.0,522.0,607.0
moving,moving_frame_000112,moving_calib_camera,112,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0112.png,2,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,3.1118920366361493,-0.061341238573200174,0.14705971459128558,0.3530221086759496,0.41562918150993955,2.0204493751570816,2.092746497622031,802.25,551.25,6021.0,762.0,514.0,839.0,510.0,842.0,588.0,766.0,593.0
static,cam_edge_1,cam_edge_1,static,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/static/cam_edge_1.png,2,0.17,929.593505859375,929.5934772491455,640.0,360.0,True,2.9634190530109903,-0.2387585937026298,0.551044518474219,0.19225404008955044,0.4634070346223859,3.5625318666129187,3.5976855054744283,690.0,481.0,1824.0,666.0,463.0,706.0,455.0,714.0,499.0,674.0,507.0
moving,moving_frame_000078,moving_calib_camera,78,results/bus_real_data/ablation/moving_cam/density/density_stride_2_50pct/raw_images/moving/frame_0078.png,0,0.17,929.4671630859375,929.467134475708,640.0,360.0,True,-3.028149377374589,0.00017644938794612343,0.0029267432886043755,-0.12150318780754812,0.007228048138645703,2.120741902356849,2.1242319755006602,586.75,363.0,5513.0,549.0,326.0,624.0,326.0,624.0,400.0,550.0,400.0
